jday	Time	u_ref	T_ref	d_ref	precip	q_par	T_canopy	d_canopy	p_atm	CO2_atm	T0	Tsurf	Troot	Zw	lai	A	Ec
149	22.5	0.85	13.3333333333333	1.12464286629229	0	0	13.3333333333333	1.12464286629229	83.7	380	13.3333333333333	13.3333333333333	13.3333333333333	10	1	-999	-999
149	23	0.85	13.1041666666667	1.12943659541101	0	0	13.1041666666667	1.12943659541101	83.7	380	13.1041666666667	13.1041666666667	13.1041666666667	10	1	-999	-999
149	23.5	0.85	12.8125	1.12930999387586	0	0	12.8125	1.12930999387586	83.7	380	12.8125	12.8125	12.8125	10	1	-999	-999
150	0	0.85	12.875	1.13728357227092	0	0	12.875	1.13728357227092	83.7	380	12.875	12.875	12.875	10	1	-999	-999
150	0.5	0.85	12.625	1.13124137021699	0	0	12.625	1.13124137021699	83.7	380	12.625	12.625	12.625	10	1	-999	-999
150	1	0.85	12.6666666666667	1.13203571055999	0	0	12.6666666666667	1.13203571055999	83.7	380	12.6666666666667	12.6666666666667	12.6666666666667	10	1	-999	-999
150	1.5	0.85	12.4583333333333	1.13094309048982	0	0	12.4583333333333	1.13094309048982	83.7	380	12.4583333333333	12.4583333333333	12.4583333333333	10	1	-999	-999
150	2	0.85	12.3541666666667	1.12972330256605	0	0	12.3541666666667	1.12972330256605	83.7	380	12.3541666666667	12.3541666666667	12.3541666666667	10	1	-999	-999
150	2.5	0.85	12.125	1.13205680211275	0	0	12.125	1.13205680211275	83.7	380	12.125	12.125	12.125	10	1	-999	-999
150	3	0.85	12.125	1.12691856026839	0	0	12.125	1.12691856026839	83.7	380	12.125	12.125	12.125	10	1	-999	-999
150	3.5	0.85	12.1875	1.12660750262466	0	0	12.1875	1.12660750262466	83.7	380	12.1875	12.1875	12.1875	10	1	-999	-999
150	4	0.85	12.1666666666667	1.12945973697575	0	0	12.1666666666667	1.12945973697575	83.7	380	12.1666666666667	12.1666666666667	12.1666666666667	10	1	-999	-999
150	4.5	0.85	12.125	1.14174605816212	0	0	12.125	1.14174605816212	83.7	380	12.125	12.125	12.125	10	1	-999	-999
150	5	0.85	12.4166666666667	1.163973762535	0	0	12.4166666666667	1.163973762535	83.7	380	12.4166666666667	12.4166666666667	12.4166666666667	10	1	-999	-999
150	5.5	0.85	13.1666666666667	1.18563545230565	0	0	13.1666666666667	1.18563545230565	83.7	380	13.1666666666667	13.1666666666667	13.1666666666667	10	1	-999	-999
150	6	0.85	12.9791666666667	1.19567853528657	0	300	12.9791666666667	1.19567853528657	83.7	380	12.9791666666667	12.9791666666667	12.9791666666667	10	1	-999	-999
150	6.5	0.85	13.2708333333333	1.19244866494536	0	300	13.2708333333333	1.19244866494536	83.7	380	13.2708333333333	13.2708333333333	13.2708333333333	10	1	-999	-999
150	7	0.85	13.6458333333333	1.20649352207069	0	300	13.6458333333333	1.20649352207069	83.7	380	13.6458333333333	13.6458333333333	13.6458333333333	10	1	-999	-999
150	7.5	0.85	13.9791666666667	1.2238183316453	0	300	13.9791666666667	1.2238183316453	83.7	380	13.9791666666667	13.9791666666667	13.9791666666667	10	1	-999	-999
150	8	0.85	14.5416666666667	1.2306192785569	0	300	14.5416666666667	1.2306192785569	83.7	380	14.5416666666667	14.5416666666667	14.5416666666667	10	1	-999	-999
150	8.5	0.85	15.0833333333333	1.2412139251177	0	300	15.0833333333333	1.2412139251177	83.7	380	15.0833333333333	15.0833333333333	15.0833333333333	10	1	-999	-999
150	9	0.85	15.8125	1.24497360309015	0	300	15.8125	1.24497360309015	83.7	380	15.8125	15.8125	15.8125	10	1	-999	-999
150	9.5	0.85	17.0625	1.28028094391769	0	300	17.0625	1.28028094391769	83.7	380	17.0625	17.0625	17.0625	10	1	-999	-999
150	10	0.85	16.8333333333333	1.29841972529767	0	300	16.8333333333333	1.29841972529767	83.7	380	16.8333333333333	16.8333333333333	16.8333333333333	10	1	-999	-999
150	10.5	0.85	18.6458333333333	1.42399150225714	0	300	18.6458333333333	1.42399150225714	83.7	380	18.6458333333333	18.6458333333333	18.6458333333333	10	1	-999	-999
150	11	0.85	18.4583333333333	1.45108468278628	0	300	18.4583333333333	1.45108468278628	83.7	380	18.4583333333333	18.4583333333333	18.4583333333333	10	1	-999	-999
150	11.5	0.85	17.4583333333333	1.43190425695661	0	300	17.4583333333333	1.43190425695661	83.7	380	17.4583333333333	17.4583333333333	17.4583333333333	10	1	-999	-999
150	12	0.85	17.0625	1.42047337669695	0	300	17.0625	1.42047337669695	83.7	380	17.0625	17.0625	17.0625	10	1	-999	-999
150	12.5	0.85	16.6041666666667	1.3659281778781	0	300	16.6041666666667	1.3659281778781	83.7	380	16.6041666666667	16.6041666666667	16.6041666666667	10	1	-999	-999
150	13	0.85	16.5	1.33497529931766	0	300	16.5	1.33497529931766	83.7	380	16.5	16.5	16.5	10	1	-999	-999
150	13.5	0.85	17.3125	1.36747250117685	0	300	17.3125	1.36747250117685	83.7	380	17.3125	17.3125	17.3125	10	1	-999	-999
150	14	0.85	16.75	1.29600279866626	0	300	16.75	1.29600279866626	83.7	380	16.75	16.75	16.75	10	1	-999	-999
150	14.5	0.85	17.0625	1.32143095296369	0	300	17.0625	1.32143095296369	83.7	380	17.0625	17.0625	17.0625	10	1	-999	-999
150	15	0.85	17.2083333333333	1.36149378215533	0	300	17.2083333333333	1.36149378215533	83.7	380	17.2083333333333	17.2083333333333	17.2083333333333	10	1	-999	-999
150	15.5	0.85	16.6041666666667	1.32654131317441	0	300	16.6041666666667	1.32654131317441	83.7	380	16.6041666666667	16.6041666666667	16.6041666666667	10	1	-999	-999
150	16	0.85	20.8958333333333	1.49779905722498	0	300	20.8958333333333	1.49779905722498	83.7	380	20.8958333333333	20.8958333333333	20.8958333333333	10	1	-999	-999
150	16.5	0.85	19.9166666666667	1.39259959986163	0	300	19.9166666666667	1.39259959986163	83.7	380	19.9166666666667	19.9166666666667	19.9166666666667	10	1	-999	-999
150	17	0.85	18.2083333333333	1.36226806088563	5	300	18.2083333333333	1.36226806088563	83.7	380	18.2083333333333	18.2083333333333	18.2083333333333	10	1	-999	-999
150	17.5	0.85	17.875	1.32002678199259	0	300	17.875	1.32002678199259	83.7	380	17.875	17.875	17.875	10	1	-999	-999
150	18	0.85	17.0208333333333	1.27197348362813	0	300	17.0208333333333	1.27197348362813	83.7	380	17.0208333333333	17.0208333333333	17.0208333333333	10	1	-999	-999
150	18.5	0.85	16.2708333333333	1.1842052051718	0	300	16.2708333333333	1.1842052051718	83.7	380	16.2708333333333	16.2708333333333	16.2708333333333	10	1	-999	-999
150	19	0.85	15.8958333333333	1.15980011667433	0	300	15.8958333333333	1.15980011667433	83.7	380	15.8958333333333	15.8958333333333	15.8958333333333	10	1	-999	-999
150	19.5	0.85	15.5208333333333	1.18267842253469	0	300	15.5208333333333	1.18267842253469	83.7	380	15.5208333333333	15.5208333333333	15.5208333333333	10	1	-999	-999
150	20	0.85	15.2291666666667	1.18486904595892	0	0	15.2291666666667	1.18486904595892	83.7	380	15.2291666666667	15.2291666666667	15.2291666666667	10	1	-999	-999
150	20.5	0.85	15.125	1.18955875020247	0	0	15.125	1.18955875020247	83.7	380	15.125	15.125	15.125	10	1	-999	-999
150	21	0.85	15.2291666666667	1.19887213053579	0	0	15.2291666666667	1.19887213053579	83.7	380	15.2291666666667	15.2291666666667	15.2291666666667	10	1	-999	-999
150	21.5	0.85	15.1041666666667	1.20509157604919	0	0	15.1041666666667	1.20509157604919	83.7	380	15.1041666666667	15.1041666666667	15.1041666666667	10	1	-999	-999
150	22	0.85	15.125	1.20471704833826	0	0	15.125	1.20471704833826	83.7	380	15.125	15.125	15.125	10	1	-999	-999
150	22.5	0.85	15.2083333333333	1.2257940328776	0	0	15.2083333333333	1.2257940328776	83.7	380	15.2083333333333	15.2083333333333	15.2083333333333	10	1	-999	-999
150	23	0.85	15.0833333333333	1.2337439164446	0	0	15.0833333333333	1.2337439164446	83.7	380	15.0833333333333	15.0833333333333	15.0833333333333	10	1	-999	-999
150	23.5	0.85	15.0416666666667	1.22820161436749	0	0	15.0416666666667	1.22820161436749	83.7	380	15.0416666666667	15.0416666666667	15.0416666666667	10	1	-999	-999
151	0	0.85	15.0208333333333	1.23261513138288	0	0	15.0208333333333	1.23261513138288	83.7	380	15.0208333333333	15.0208333333333	15.0208333333333	10	1	-999	-999
151	0.5	0.85	14.4375	1.21970980121474	0	0	14.4375	1.21970980121474	83.7	380	14.4375	14.4375	14.4375	10	1	-999	-999
151	1	0.85	14.1875	1.22381491783737	0	0	14.1875	1.22381491783737	83.7	380	14.1875	14.1875	14.1875	10	1	-999	-999
151	1.5	0.85	13.9791666666667	1.22116787881187	0	0	13.9791666666667	1.22116787881187	83.7	380	13.9791666666667	13.9791666666667	13.9791666666667	10	1	-999	-999
151	2	0.85	13.6875	1.21937481944501	0	0	13.6875	1.21937481944501	83.7	380	13.6875	13.6875	13.6875	10	1	-999	-999
151	2.5	0.85	13.9583333333333	1.2193159322726	0	0	13.9583333333333	1.2193159322726	83.7	380	13.9583333333333	13.9583333333333	13.9583333333333	10	1	-999	-999
151	3	0.85	14.3541666666667	1.24016610313392	0	0	14.3541666666667	1.24016610313392	83.7	380	14.3541666666667	14.3541666666667	14.3541666666667	10	1	-999	-999
151	3.5	0.85	14.4583333333333	1.25099497508578	0	0	14.4583333333333	1.25099497508578	83.7	380	14.4583333333333	14.4583333333333	14.4583333333333	10	1	-999	-999
151	4	0.85	14.3958333333333	1.25557704163663	0	0	14.3958333333333	1.25557704163663	83.7	380	14.3958333333333	14.3958333333333	14.3958333333333	10	1	-999	-999
151	4.5	0.85	14.7291666666667	1.27173386423054	0	0	14.7291666666667	1.27173386423054	83.7	380	14.7291666666667	14.7291666666667	14.7291666666667	10	1	-999	-999
151	5	0.85	15.25	1.28944499512959	0	0	15.25	1.28944499512959	83.7	380	15.25	15.25	15.25	10	1	-999	-999
151	5.5	0.85	15.9375	1.32658495497003	0	0	15.9375	1.32658495497003	83.7	380	15.9375	15.9375	15.9375	10	1	-999	-999
151	6	0.85	16.25	1.32031811637347	0	300	16.25	1.32031811637347	83.7	380	16.25	16.25	16.25	10	1	-999	-999
151	6.5	0.85	16.1875	1.33984927812183	0	300	16.1875	1.33984927812183	83.7	380	16.1875	16.1875	16.1875	10	1	-999	-999
151	7	0.85	16.0833333333333	1.32477361437495	0	300	16.0833333333333	1.32477361437495	83.7	380	16.0833333333333	16.0833333333333	16.0833333333333	10	1	-999	-999
151	7.5	0.85	17.0625	1.3833576822633	0	300	17.0625	1.3833576822633	83.7	380	17.0625	17.0625	17.0625	10	1	-999	-999
151	8	0.85	17.6666666666667	1.40324475750641	0	300	17.6666666666667	1.40324475750641	83.7	380	17.6666666666667	17.6666666666667	17.6666666666667	10	1	-999	-999
151	8.5	0.85	17.4583333333333	1.39840101436548	0	300	17.4583333333333	1.39840101436548	83.7	380	17.4583333333333	17.4583333333333	17.4583333333333	10	1	-999	-999
151	9	0.85	17.7708333333333	1.40916177123121	0	300	17.7708333333333	1.40916177123121	83.7	380	17.7708333333333	17.7708333333333	17.7708333333333	10	1	-999	-999
151	9.5	0.85	18.8125	1.45796065090308	0	300	18.8125	1.45796065090308	83.7	380	18.8125	18.8125	18.8125	10	1	-999	-999
151	10	0.85	19.0833333333333	1.44687562908752	0	300	19.0833333333333	1.44687562908752	83.7	380	19.0833333333333	19.0833333333333	19.0833333333333	10	1	-999	-999
151	10.5	0.85	20.5625	1.56650526216008	0	300	20.5625	1.56650526216008	83.7	380	20.5625	20.5625	20.5625	10	1	-999	-999
151	11	0.85	22.3333333333333	1.68751357547398	0	300	22.3333333333333	1.68751357547398	83.7	380	22.3333333333333	22.3333333333333	22.3333333333333	10	1	-999	-999
151	11.5	0.85	23.0833333333333	1.75729797057297	0	300	23.0833333333333	1.75729797057297	83.7	380	23.0833333333333	23.0833333333333	23.0833333333333	10	1	-999	-999
151	12	0.85	22.7708333333333	1.74282780714539	0	300	22.7708333333333	1.74282780714539	83.7	380	22.7708333333333	22.7708333333333	22.7708333333333	10	1	-999	-999
151	12.5	0.85	20.5	1.62211679494725	0	300	20.5	1.62211679494725	83.7	380	20.5	20.5	20.5	10	1	-999	-999
151	13	0.85	21.5416666666667	1.69874912967637	0	300	21.5416666666667	1.69874912967637	83.7	380	21.5416666666667	21.5416666666667	21.5416666666667	10	1	-999	-999
151	13.5	0.85	21.3125	1.62508519006829	0	300	21.3125	1.62508519006829	83.7	380	21.3125	21.3125	21.3125	10	1	-999	-999
151	14	0.85	21.8541666666667	1.6281456345967	0	300	21.8541666666667	1.6281456345967	83.7	380	21.8541666666667	21.8541666666667	21.8541666666667	10	1	-999	-999
151	14.5	0.85	19.6458333333333	1.53485594165531	0	300	19.6458333333333	1.53485594165531	83.7	380	19.6458333333333	19.6458333333333	19.6458333333333	10	1	-999	-999
151	15	0.85	21.3125	1.52975687739702	0	300	21.3125	1.52975687739702	83.7	380	21.3125	21.3125	21.3125	10	1	-999	-999
151	15.5	0.85	20.9375	1.49765502496428	0	300	20.9375	1.49765502496428	83.7	380	20.9375	20.9375	20.9375	10	1	-999	-999
151	16	0.85	18.8958333333333	1.43864577488157	0	300	18.8958333333333	1.43864577488157	83.7	380	18.8958333333333	18.8958333333333	18.8958333333333	10	1	-999	-999
151	16.5	0.85	17.6666666666667	1.37181429916952	0	300	17.6666666666667	1.37181429916952	83.7	380	17.6666666666667	17.6666666666667	17.6666666666667	10	1	-999	-999
151	17	0.85	17.5833333333333	1.38858746271579	5	300	17.5833333333333	1.38858746271579	83.7	380	17.5833333333333	17.5833333333333	17.5833333333333	10	1	-999	-999
151	17.5	0.85	17.5208333333333	1.36465752308994	0	300	17.5208333333333	1.36465752308994	83.7	380	17.5208333333333	17.5208333333333	17.5208333333333	10	1	-999	-999
151	18	0.85	17.125	1.38911430908224	0	300	17.125	1.38911430908224	83.7	380	17.125	17.125	17.125	10	1	-999	-999
151	18.5	0.85	16.4166666666667	1.3430235331933	0	300	16.4166666666667	1.3430235331933	83.7	380	16.4166666666667	16.4166666666667	16.4166666666667	10	1	-999	-999
151	19	0.85	15.5625	1.24986654416686	0	300	15.5625	1.24986654416686	83.7	380	15.5625	15.5625	15.5625	10	1	-999	-999
151	19.5	0.85	15.0208333333333	1.20391746648291	0	300	15.0208333333333	1.20391746648291	83.7	380	15.0208333333333	15.0208333333333	15.0208333333333	10	1	-999	-999
151	20	0.85	14.6875	1.2114028171206	0	0	14.6875	1.2114028171206	83.7	380	14.6875	14.6875	14.6875	10	1	-999	-999
151	20.5	0.85	14.9166666666667	1.23338211043553	0	0	14.9166666666667	1.23338211043553	83.7	380	14.9166666666667	14.9166666666667	14.9166666666667	10	1	-999	-999
151	21	0.85	14.7083333333333	1.21001492782088	0	0	14.7083333333333	1.21001492782088	83.7	380	14.7083333333333	14.7083333333333	14.7083333333333	10	1	-999	-999
151	21.5	0.85	14.6458333333333	1.21433882493171	0	0	14.6458333333333	1.21433882493171	83.7	380	14.6458333333333	14.6458333333333	14.6458333333333	10	1	-999	-999
151	22	0.85	14.75	1.22237246964001	0	0	14.75	1.22237246964001	83.7	380	14.75	14.75	14.75	10	1	-999	-999
151	22.5	0.85	14.875	1.23631454157566	0	0	14.875	1.23631454157566	83.7	380	14.875	14.875	14.875	10	1	-999	-999
151	23	0.85	14.8958333333333	1.24319779485183	0	0	14.8958333333333	1.24319779485183	83.7	380	14.8958333333333	14.8958333333333	14.8958333333333	10	1	-999	-999
151	23.5	0.85	14.9375	1.24891260477016	0	0	14.9375	1.24891260477016	83.7	380	14.9375	14.9375	14.9375	10	1	-999	-999
152	0	0.85	14.7083333333333	1.26574919952269	0	0	14.7083333333333	1.26574919952269	83.7	380	14.7083333333333	14.7083333333333	14.7083333333333	10	1	-999	-999
152	0.5	0.85	14.125	1.24562750346113	0	0	14.125	1.24562750346113	83.7	380	14.125	14.125	14.125	10	1	-999	-999
152	1	0.85	14.0208333333333	1.25046453779776	0	0	14.0208333333333	1.25046453779776	83.7	380	14.0208333333333	14.0208333333333	14.0208333333333	10	1	-999	-999
152	1.5	0.85	14.0625	1.26009777647575	0	0	14.0625	1.26009777647575	83.7	380	14.0625	14.0625	14.0625	10	1	-999	-999
152	2	0.85	14.25	1.26958842153625	0	0	14.25	1.26958842153625	83.7	380	14.25	14.25	14.25	10	1	-999	-999
152	2.5	0.85	14.2291666666667	1.27825198587674	0	0	14.2291666666667	1.27825198587674	83.7	380	14.2291666666667	14.2291666666667	14.2291666666667	10	1	-999	-999
152	3	0.85	14.5625	1.28981985697777	0	0	14.5625	1.28981985697777	83.7	380	14.5625	14.5625	14.5625	10	1	-999	-999
152	3.5	0.85	14.7708333333333	1.29786982897905	0	0	14.7708333333333	1.29786982897905	83.7	380	14.7708333333333	14.7708333333333	14.7708333333333	10	1	-999	-999
152	4	0.85	14.8125	1.3227449784559	0	0	14.8125	1.3227449784559	83.7	380	14.8125	14.8125	14.8125	10	1	-999	-999
152	4.5	0.85	15.0833333333333	1.32124973232951	0	0	15.0833333333333	1.32124973232951	83.7	380	15.0833333333333	15.0833333333333	15.0833333333333	10	1	-999	-999
152	5	0.85	15.0833333333333	1.32089401763079	0	0	15.0833333333333	1.32089401763079	83.7	380	15.0833333333333	15.0833333333333	15.0833333333333	10	1	-999	-999
152	5.5	0.85	15.3125	1.31769203931557	0	0	15.3125	1.31769203931557	83.7	380	15.3125	15.3125	15.3125	10	1	-999	-999
152	6	0.85	15.75	1.33178172104661	0	300	15.75	1.33178172104661	83.7	380	15.75	15.75	15.75	10	1	-999	-999
152	6.5	0.85	16.1041666666667	1.34918762167463	0	300	16.1041666666667	1.34918762167463	83.7	380	16.1041666666667	16.1041666666667	16.1041666666667	10	1	-999	-999
152	7	0.85	16.0833333333333	1.36420691897815	0	300	16.0833333333333	1.36420691897815	83.7	380	16.0833333333333	16.0833333333333	16.0833333333333	10	1	-999	-999
152	7.5	0.85	16.8125	1.38691573837491	0	300	16.8125	1.38691573837491	83.7	380	16.8125	16.8125	16.8125	10	1	-999	-999
152	8	0.85	16.6041666666667	1.37827331457627	0	300	16.6041666666667	1.37827331457627	83.7	380	16.6041666666667	16.6041666666667	16.6041666666667	10	1	-999	-999
152	8.5	0.85	17.5416666666667	1.3899388414571	0	300	17.5416666666667	1.3899388414571	83.7	380	17.5416666666667	17.5416666666667	17.5416666666667	10	1	-999	-999
152	9	0.85	18.2916666666667	1.41867232979527	0	300	18.2916666666667	1.41867232979527	83.7	380	18.2916666666667	18.2916666666667	18.2916666666667	10	1	-999	-999
152	9.5	0.85	18.125	1.43625461098119	0	300	18.125	1.43625461098119	83.7	380	18.125	18.125	18.125	10	1	-999	-999
152	10	0.85	17.8958333333333	1.44082403635593	0	300	17.8958333333333	1.44082403635593	83.7	380	17.8958333333333	17.8958333333333	17.8958333333333	10	1	-999	-999
152	10.5	0.85	18.75	1.53962982271254	0	300	18.75	1.53962982271254	83.7	380	18.75	18.75	18.75	10	1	-999	-999
152	11	0.85	18.6875	1.54583175691254	0	300	18.6875	1.54583175691254	83.7	380	18.6875	18.6875	18.6875	10	1	-999	-999
152	11.5	0.85	18.6458333333333	1.44983348015085	0	300	18.6458333333333	1.44983348015085	83.7	380	18.6458333333333	18.6458333333333	18.6458333333333	10	1	-999	-999
152	12	0.85	18.7708333333333	1.48381502443554	0	300	18.7708333333333	1.48381502443554	83.7	380	18.7708333333333	18.7708333333333	18.7708333333333	10	1	-999	-999
152	12.5	0.85	18.4166666666667	1.49436818212547	0	300	18.4166666666667	1.49436818212547	83.7	380	18.4166666666667	18.4166666666667	18.4166666666667	10	1	-999	-999
152	13	0.85	18.1041666666667	1.49937067186322	0	300	18.1041666666667	1.49937067186322	83.7	380	18.1041666666667	18.1041666666667	18.1041666666667	10	1	-999	-999
152	13.5	0.85	17.625	1.48294240302481	0	300	17.625	1.48294240302481	83.7	380	17.625	17.625	17.625	10	1	-999	-999
152	14	0.85	17.5	1.45846212068121	0	300	17.5	1.45846212068121	83.7	380	17.5	17.5	17.5	10	1	-999	-999
152	14.5	0.85	19.0833333333333	1.56179542838995	0	300	19.0833333333333	1.56179542838995	83.7	380	19.0833333333333	19.0833333333333	19.0833333333333	10	1	-999	-999
152	15	0.85	16.8333333333333	1.44932172272783	0	300	16.8333333333333	1.44932172272783	83.7	380	16.8333333333333	16.8333333333333	16.8333333333333	10	1	-999	-999
152	15.5	0.85	16.5625	1.45454178693558	0	300	16.5625	1.45454178693558	83.7	380	16.5625	16.5625	16.5625	10	1	-999	-999
152	16	0.85	15.7083333333333	1.43646974911553	0	300	15.7083333333333	1.43646974911553	83.7	380	15.7083333333333	15.7083333333333	15.7083333333333	10	1	-999	-999
152	16.5	0.85	15.0833333333333	1.42849771399333	0	300	15.0833333333333	1.42849771399333	83.7	380	15.0833333333333	15.0833333333333	15.0833333333333	10	1	-999	-999
152	17	0.85	15	1.38915851644951	5	300	15	1.38915851644951	83.7	380	15	15	15	10	1	-999	-999
152	17.5	0.85	15.7083333333333	1.40962895152578	0	300	15.7083333333333	1.40962895152578	83.7	380	15.7083333333333	15.7083333333333	15.7083333333333	10	1	-999	-999
152	18	0.85	15.2291666666667	1.41232940697051	0	300	15.2291666666667	1.41232940697051	83.7	380	15.2291666666667	15.2291666666667	15.2291666666667	10	1	-999	-999
152	18.5	0.85	15.1041666666667	1.40758558549053	0	300	15.1041666666667	1.40758558549053	83.7	380	15.1041666666667	15.1041666666667	15.1041666666667	10	1	-999	-999
152	19	0.85	15.1458333333333	1.40791209093752	0	300	15.1458333333333	1.40791209093752	83.7	380	15.1458333333333	15.1458333333333	15.1458333333333	10	1	-999	-999
152	19.5	0.85	15.7291666666667	1.42692005119452	0	300	15.7291666666667	1.42692005119452	83.7	380	15.7291666666667	15.7291666666667	15.7291666666667	10	1	-999	-999
152	20	0.85	15.8333333333333	1.45397108726965	0	0	15.8333333333333	1.45397108726965	83.7	380	15.8333333333333	15.8333333333333	15.8333333333333	10	1	-999	-999
152	20.5	0.85	15.4375	1.44907755633834	0	0	15.4375	1.44907755633834	83.7	380	15.4375	15.4375	15.4375	10	1	-999	-999
152	21	0.85	15.2708333333333	1.44254123344616	0	0	15.2708333333333	1.44254123344616	83.7	380	15.2708333333333	15.2708333333333	15.2708333333333	10	1	-999	-999
152	21.5	0.85	15.2291666666667	1.42723012517411	0	0	15.2291666666667	1.42723012517411	83.7	380	15.2291666666667	15.2291666666667	15.2291666666667	10	1	-999	-999
152	22	0.85	15.2708333333333	1.44650136998193	0	0	15.2708333333333	1.44650136998193	83.7	380	15.2708333333333	15.2708333333333	15.2708333333333	10	1	-999	-999
152	22.5	0.85	15.0416666666667	1.45507433310147	0	0	15.0416666666667	1.45507433310147	83.7	380	15.0416666666667	15.0416666666667	15.0416666666667	10	1	-999	-999
152	23	0.85	14.8958333333333	1.44001653633484	0	0	14.8958333333333	1.44001653633484	83.7	380	14.8958333333333	14.8958333333333	14.8958333333333	10	1	-999	-999
152	23.5	0.85	15.0833333333333	1.44237058724338	0	0	15.0833333333333	1.44237058724338	83.7	380	15.0833333333333	15.0833333333333	15.0833333333333	10	1	-999	-999
153	0	0.85	14.5833333333333	1.44459783051637	0	0	14.5833333333333	1.44459783051637	83.7	380	14.5833333333333	14.5833333333333	14.5833333333333	10	1	-999	-999
153	0.5	0.85	14.5833333333333	1.44890374675376	0	0	14.5833333333333	1.44890374675376	83.7	380	14.5833333333333	14.5833333333333	14.5833333333333	10	1	-999	-999
153	1	0.85	14.2708333333333	1.44894784765466	0	0	14.2708333333333	1.44894784765466	83.7	380	14.2708333333333	14.2708333333333	14.2708333333333	10	1	-999	-999
153	1.5	0.85	14.7083333333333	1.45500264548832	0	0	14.7083333333333	1.45500264548832	83.7	380	14.7083333333333	14.7083333333333	14.7083333333333	10	1	-999	-999
153	2	0.85	14.2083333333333	1.45551996669295	0	0	14.2083333333333	1.45551996669295	83.7	380	14.2083333333333	14.2083333333333	14.2083333333333	10	1	-999	-999
153	2.5	0.85	14.6458333333333	1.46318596772379	0	0	14.6458333333333	1.46318596772379	83.7	380	14.6458333333333	14.6458333333333	14.6458333333333	10	1	-999	-999
153	3	0.85	14.3958333333333	1.47305354973043	0	0	14.3958333333333	1.47305354973043	83.7	380	14.3958333333333	14.3958333333333	14.3958333333333	10	1	-999	-999
153	3.5	0.85	14.625	1.47648931023979	0	0	14.625	1.47648931023979	83.7	380	14.625	14.625	14.625	10	1	-999	-999
153	4	0.85	14.8333333333333	1.47096507295523	0	0	14.8333333333333	1.47096507295523	83.7	380	14.8333333333333	14.8333333333333	14.8333333333333	10	1	-999	-999
153	4.5	0.85	14.5	1.47485215829827	0	0	14.5	1.47485215829827	83.7	380	14.5	14.5	14.5	10	1	-999	-999
153	5	0.85	14.9375	1.46881220227933	0	0	14.9375	1.46881220227933	83.7	380	14.9375	14.9375	14.9375	10	1	-999	-999
153	5.5	0.85	15.125	1.45884145826179	0	0	15.125	1.45884145826179	83.7	380	15.125	15.125	15.125	10	1	-999	-999
153	6	0.85	15.4583333333333	1.45684549818521	0	300	15.4583333333333	1.45684549818521	83.7	380	15.4583333333333	15.4583333333333	15.4583333333333	10	1	-999	-999
153	6.5	0.85	15.9583333333333	1.45685892551818	0	300	15.9583333333333	1.45685892551818	83.7	380	15.9583333333333	15.9583333333333	15.9583333333333	10	1	-999	-999
153	7	0.85	16.4166666666667	1.46249915387703	0	300	16.4166666666667	1.46249915387703	83.7	380	16.4166666666667	16.4166666666667	16.4166666666667	10	1	-999	-999
153	7.5	0.85	16.5833333333333	1.4620555323977	0	300	16.5833333333333	1.4620555323977	83.7	380	16.5833333333333	16.5833333333333	16.5833333333333	10	1	-999	-999
153	8	0.85	16.8958333333333	1.497201145315	0	300	16.8958333333333	1.497201145315	83.7	380	16.8958333333333	16.8958333333333	16.8958333333333	10	1	-999	-999
153	8.5	0.85	16.7916666666667	1.49104155079636	0	300	16.7916666666667	1.49104155079636	83.7	380	16.7916666666667	16.7916666666667	16.7916666666667	10	1	-999	-999
153	9	0.85	17.0208333333333	1.47255585216254	0	300	17.0208333333333	1.47255585216254	83.7	380	17.0208333333333	17.0208333333333	17.0208333333333	10	1	-999	-999
153	9.5	0.85	17.1666666666667	1.48996121110972	0	300	17.1666666666667	1.48996121110972	83.7	380	17.1666666666667	17.1666666666667	17.1666666666667	10	1	-999	-999
153	10	0.85	17.1666666666667	1.47473279176304	0	300	17.1666666666667	1.47473279176304	83.7	380	17.1666666666667	17.1666666666667	17.1666666666667	10	1	-999	-999
153	10.5	0.85	17.4791666666667	1.50169947479027	0	300	17.4791666666667	1.50169947479027	83.7	380	17.4791666666667	17.4791666666667	17.4791666666667	10	1	-999	-999
153	11	0.85	18.5833333333333	1.55995948594745	0	300	18.5833333333333	1.55995948594745	83.7	380	18.5833333333333	18.5833333333333	18.5833333333333	10	1	-999	-999
153	11.5	0.85	19.5	1.60314368436797	0	300	19.5	1.60314368436797	83.7	380	19.5	19.5	19.5	10	1	-999	-999
153	12	0.85	21.2291666666667	1.70788746997208	0	300	21.2291666666667	1.70788746997208	83.7	380	21.2291666666667	21.2291666666667	21.2291666666667	10	1	-999	-999
153	12.5	0.85	22.2708333333333	1.7587797933249	0	300	22.2708333333333	1.7587797933249	83.7	380	22.2708333333333	22.2708333333333	22.2708333333333	10	1	-999	-999
153	13	0.85	22.5	1.68509869437152	0	300	22.5	1.68509869437152	83.7	380	22.5	22.5	22.5	10	1	-999	-999
153	13.5	0.85	23.0416666666667	1.77161029955414	0	300	23.0416666666667	1.77161029955414	83.7	380	23.0416666666667	23.0416666666667	23.0416666666667	10	1	-999	-999
153	14	0.85	23.5625	1.77784144258477	0	300	23.5625	1.77784144258477	83.7	380	23.5625	23.5625	23.5625	10	1	-999	-999
